test_size,kernel,gamma_label,gamma,classifier,components,sample_seed,n_train,n_test,accuracy,macro_f1,clf_seconds,kpca_seconds
0.4,sigmoid,0.001,0.001,KNN,10,0,6201,4135,0.9625,0.7622,0.0,1.0
0.4,sigmoid,0.001,0.001,SVM,10,0,6201,4135,0.9306,0.4903,0.7,1.0
0.4,sigmoid,0.005,0.005,LR,10,0,6201,4135,0.8803,0.1562,0.1,1.0
0.4,sigmoid,0.005,0.005,SGD,10,0,6201,4135,0.8803,0.1818,0.1,1.0
0.4,sigmoid,0.005,0.005,DT,10,0,6201,4135,0.9613,0.7415,0.1,1.0
0.4,sigmoid,0.005,0.005,RF,10,0,6201,4135,0.9751,0.7973,1.4,1.0
0.4,sigmoid,0.005,0.005,NB,10,0,6201,4135,0.8658,0.4903,0.0,1.0
0.4,sigmoid,0.005,0.005,KNN,10,0,6201,4135,0.9618,0.7522,0.0,1.0
0.4,sigmoid,0.005,0.005,SVM,10,0,6201,4135,0.9291,0.4772,0.6,1.0
0.4,sigmoid,default,0.014492753623188406,LR,10,0,6201,4135,0.8909,0.1918,0.1,1.1
0.4,sigmoid,default,0.014492753623188406,SGD,10,0,6201,4135,0.8866,0.1914,0.1,1.1
0.4,sigmoid,default,0.014492753623188406,DT,10,0,6201,4135,0.9574,0.7566,0.1,1.1
0.4,sigmoid,default,0.014492753623188406,RF,10,0,6201,4135,0.9717,0.7694,1.5,1.1
0.4,sigmoid,default,0.014492753623188406,NB,10,0,6201,4135,0.9016,0.5689,0.0,1.1
0.4,sigmoid,default,0.014492753623188406,KNN,10,0,6201,4135,0.9586,0.7388,0.0,1.1
0.4,sigmoid,default,0.014492753623188406,SVM,10,0,6201,4135,0.926,0.494,0.6,1.1
0.4,sigmoid,0.05,0.05,LR,10,0,6201,4135,0.8895,0.2452,0.1,1.2
0.4,sigmoid,0.05,0.05,SGD,10,0,6201,4135,0.8808,0.2263,0.1,1.2
0.4,sigmoid,0.05,0.05,DT,10,0,6201,4135,0.9632,0.7545,0.2,1.2
0.4,sigmoid,0.05,0.05,RF,10,0,6201,4135,0.9722,0.7737,1.5,1.2
0.4,sigmoid,0.05,0.05,NB,10,0,6201,4135,0.8883,0.535,0.0,1.2
0.4,sigmoid,0.05,0.05,KNN,10,0,6201,4135,0.9608,0.7633,0.0,1.2
0.4,sigmoid,0.05,0.05,SVM,10,0,6201,4135,0.9352,0.5774,0.6,1.2
0.4,sigmoid,0.1,0.1,LR,10,0,6201,4135,0.8921,0.2687,0.1,1.3
0.4,sigmoid,0.1,0.1,SGD,10,0,6201,4135,0.8762,0.1807,0.1,1.3
0.4,sigmoid,0.1,0.1,DT,10,0,6201,4135,0.964,0.7496,0.2,1.3
0.4,sigmoid,0.1,0.1,RF,10,0,6201,4135,0.9717,0.7774,1.5,1.3
0.4,sigmoid,0.1,0.1,NB,10,0,6201,4135,0.8781,0.539,0.0,1.3
0.4,sigmoid,0.1,0.1,KNN,10,0,6201,4135,0.9589,0.7597,0.0,1.3
0.4,sigmoid,0.1,0.1,SVM,10,0,6201,4135,0.9323,0.5602,0.5,1.3
0.4,rbf,0.001,0.001,LR,15,0,6201,4135,0.8827,0.218,0.1,1.6
0.4,rbf,0.001,0.001,SGD,15,0,6201,4135,0.8902,0.27,0.1,1.6
0.4,rbf,0.001,0.001,DT,15,0,6201,4135,0.9637,0.7421,0.2,1.6
0.4,rbf,0.001,0.001,RF,15,0,6201,4135,0.971,0.7857,1.4,1.6
0.4,rbf,0.001,0.001,NB,15,0,6201,4135,0.7562,0.4544,0.0,1.6
0.4,rbf,0.001,0.001,KNN,15,0,6201,4135,0.9613,0.757,0.0,1.6
0.4,rbf,0.001,0.001,SVM,15,0,6201,4135,0.9277,0.4753,0.7,1.6
0.4,rbf,0.005,0.005,LR,15,0,6201,4135,0.8979,0.2005,0.1,1.6
0.4,rbf,0.005,0.005,SGD,15,0,6201,4135,0.9016,0.251,0.1,1.6
0.4,rbf,0.005,0.005,DT,15,0,6201,4135,0.9603,0.7318,0.2,1.6
0.4,rbf,0.005,0.005,RF,15,0,6201,4135,0.969,0.7736,1.5,1.6
0.4,rbf,0.005,0.005,NB,15,0,6201,4135,0.7925,0.4799,0.0,1.6
0.4,rbf,0.005,0.005,KNN,15,0,6201,4135,0.9584,0.742,0.0,1.6
0.4,rbf,0.005,0.005,SVM,15,0,6201,4135,0.9214,0.3594,0.6,1.6
0.4,rbf,default,0.014492753623188406,LR,15,0,6201,4135,0.8955,0.1961,0.1,1.7
0.4,rbf,default,0.014492753623188406,SGD,15,0,6201,4135,0.8948,0.1961,0.1,1.7
0.4,rbf,default,0.014492753623188406,DT,15,0,6201,4135,0.9511,0.7215,0.2,1.7
0.4,rbf,default,0.014492753623188406,RF,15,0,6201,4135,0.9678,0.7676,1.7,1.7
0.4,rbf,default,0.014492753623188406,NB,15,0,6201,4135,0.7891,0.4163,0.0,1.7
0.4,rbf,default,0.014492753623188406,KNN,15,0,6201,4135,0.9521,0.6909,0.0,1.7
0.4,rbf,default,0.014492753623188406,SVM,15,0,6201,4135,0.9212,0.2694,0.6,1.7
0.4,rbf,0.05,0.05,LR,15,0,6201,4135,0.8892,0.1991,0.1,1.7
0.4,rbf,0.05,0.05,SGD,15,0,6201,4135,0.8948,0.2058,0.1,1.7
0.4,rbf,0.05,0.05,DT,15,0,6201,4135,0.9524,0.683,0.2,1.7
0.4,rbf,0.05,0.05,RF,15,0,6201,4135,0.9632,0.7325,1.5,1.7
0.4,rbf,0.05,0.05,NB,15,0,6201,4135,0.7137,0.3366,0.0,1.7
0.4,rbf,0.05,0.05,KNN,15,0,6201,4135,0.9461,0.685,0.0,1.7
0.4,rbf,0.05,0.05,SVM,15,0,6201,4135,0.9057,0.3197,0.6,1.7
0.4,rbf,0.1,0.1,LR,15,0,6201,4135,0.8817,0.1926,0.1,1.7
0.4,rbf,0.1,0.1,SGD,15,0,6201,4135,0.8871,0.1988,0.1,1.7
0.4,rbf,0.1,0.1,DT,15,0,6201,4135,0.9466,0.6524,0.2,1.7
0.4,rbf,0.1,0.1,RF,15,0,6201,4135,0.9543,0.6812,1.4,1.7
0.4,rbf,0.1,0.1,NB,15,0,6201,4135,0.6022,0.3551,0.0,1.7
0.4,rbf,0.1,0.1,KNN,15,0,6201,4135,0.9337,0.5813,0.0,1.7
0.4,rbf,0.1,0.1,SVM,15,0,6201,4135,0.8982,0.2922,0.7,1.7
0.4,poly,0.001,0.001,LR,15,0,6201,4135,0.8798,0.2543,0.1,1.2
0.4,poly,0.001,0.001,SGD,15,0,6201,4135,0.8822,0.25,0.1,1.2
0.4,poly,0.001,0.001,DT,15,0,6201,4135,0.9732,0.7609,0.2,1.2
0.4,poly,0.001,0.001,RF,15,0,6201,4135,0.9785,0.7822,1.4,1.2
0.4,poly,0.001,0.001,NB,15,0,6201,4135,0.1845,0.317,0.0,1.2
0.4,poly,0.001,0.001,KNN,15,0,6201,4135,0.9555,0.7132,0.0,1.2
0.4,poly,0.001,0.001,SVM,15,0,6201,4135,0.881,0.2233,0.8,1.2
0.4,poly,0.005,0.005,LR,15,0,6201,4135,0.8875,0.2957,0.4,1.1
0.4,poly,0.005,0.005,SGD,15,0,6201,4135,0.8856,0.2639,0.4,1.1
0.4,poly,0.005,0.005,DT,15,0,6201,4135,0.964,0.7381,0.2,1.1
0.4,poly,0.005,0.005,RF,15,0,6201,4135,0.9739,0.7553,1.4,1.1
0.4,poly,0.005,0.005,NB,15,0,6201,4135,0.1366,0.3055,0.0,1.1
0.4,poly,0.005,0.005,KNN,15,0,6201,4135,0.9511,0.6974,0.0,1.1
0.4,poly,0.005,0.005,SVM,15,0,6201,4135,0.8667,0.1928,0.9,1.1
0.4,poly,default,0.014492753623188406,LR,15,0,6201,4135,0.8813,0.2928,0.8,1.1
0.4,poly,default,0.014492753623188406,SGD,15,0,6201,4135,0.8278,0.183,2.0,1.1
0.4,poly,default,0.014492753623188406,DT,15,0,6201,4135,0.9567,0.7232,0.2,1.1
0.4,poly,default,0.014492753623188406,RF,15,0,6201,4135,0.9739,0.7801,1.3,1.1
0.4,poly,default,0.014492753623188406,NB,15,0,6201,4135,0.1371,0.3168,0.0,1.1
0.4,poly,default,0.014492753623188406,KNN,15,0,6201,4135,0.9473,0.6832,0.0,1.1
0.4,poly,default,0.014492753623188406,SVM,15,0,6201,4135,0.8326,0.1527,0.9,1.1
0.4,poly,0.05,0.05,LR,15,0,6201,4135,0.881,0.2951,1.8,1.1
0.4,poly,0.05,0.05,SGD,15,0,6201,4135,0.7807,0.2525,1.4,1.1
0.4,poly,0.05,0.05,DT,15,0,6201,4135,0.9125,0.5517,0.1,1.1
0.4,poly,0.05,0.05,RF,15,0,6201,4135,0.9453,0.6375,1.2,1.1
0.4,poly,0.05,0.05,NB,15,0,6201,4135,0.1059,0.2467,0.0,1.1
0.4,poly,0.05,0.05,KNN,15,0,6201,4135,0.9444,0.6334,0.1,1.1
0.4,poly,0.05,0.05,SVM,15,0,6201,4135,0.8232,0.1424,1.0,1.1
0.4,poly,0.1,0.1,LR,15,0,6201,4135,0.8842,0.3225,2.7,1.1
0.4,poly,0.1,0.1,SGD,15,0,6201,4135,0.0626,0.1344,0.5,1.1
0.4,poly,0.1,0.1,DT,15,0,6201,4135,0.9144,0.5925,0.1,1.1
0.4,poly,0.1,0.1,RF,15,0,6201,4135,0.9463,0.6261,1.3,1.1
0.4,poly,0.1,0.1,NB,15,0,6201,4135,0.105,0.246,0.0,1.1
0.4,poly,0.1,0.1,KNN,15,0,6201,4135,0.9393,0.626,0.1,1.1
0.4,poly,0.1,0.1,SVM,15,0,6201,4135,0.8218,0.1402,0.9,1.1
0.4,sigmoid,0.001,0.001,LR,15,0,6201,4135,0.8759,0.1515,0.2,1.1
0.4,sigmoid,0.001,0.001,SGD,15,0,6201,4135,0.8856,0.1642,0.1,1.1
0.4,sigmoid,0.001,0.001,DT,15,0,6201,4135,0.9688,0.7869,0.2,1.1
0.4,sigmoid,0.001,0.001,RF,15,0,6201,4135,0.977,0.8039,1.4,1.1
0.4,sigmoid,0.001,0.001,NB,15,0,6201,4135,0.8602,0.5182,0.0,1.1
0.4,sigmoid,0.001,0.001,KNN,15,0,6201,4135,0.9637,0.7512,0.1,1.1
0.4,sigmoid,0.001,0.001,SVM,15,0,6201,4135,0.9301,0.4947,0.7,1.1
0.4,sigmoid,0.005,0.005,LR,15,0,6201,4135,0.8846,0.163,0.1,1.1
0.4,sigmoid,0.005,0.005,SGD,15,0,6201,4135,0.8863,0.2121,0.1,1.1
0.4,sigmoid,0.005,0.005,DT,15,0,6201,4135,0.9669,0.7491,0.2,1.1
0.4,sigmoid,0.005,0.005,RF,15,0,6201,4135,0.9761,0.7838,1.4,1.1
0.4,sigmoid,0.005,0.005,NB,15,0,6201,4135,0.8128,0.4948,0.0,1.1
0.4,sigmoid,0.005,0.005,KNN,15,0,6201,4135,0.9652,0.7564,0.0,1.1
0.4,sigmoid,0.005,0.005,SVM,15,0,6201,4135,0.9362,0.5004,0.6,1.1
0.4,sigmoid,default,0.014492753623188406,LR,15,0,6201,4135,0.9011,0.2528,0.1,1.2
0.4,sigmoid,default,0.014492753623188406,SGD,15,0,6201,4135,0.8984,0.2499,0.1,1.2
0.4,sigmoid,default,0.014492753623188406,DT,15,0,6201,4135,0.9632,0.7489,0.2,1.2
0.4,sigmoid,default,0.014492753623188406,RF,15,0,6201,4135,0.9748,0.7833,1.5,1.2
0.4,sigmoid,default,0.014492753623188406,NB,15,0,6201,4135,0.8851,0.5811,0.0,1.2
0.4,sigmoid,default,0.014492753623188406,KNN,15,0,6201,4135,0.9635,0.7653,0.0,1.2
0.4,sigmoid,default,0.014492753623188406,SVM,15,0,6201,4135,0.9417,0.5577,0.6,1.2
0.4,sigmoid,0.05,0.05,LR,15,0,6201,4135,0.8953,0.304,0.1,1.4
0.4,sigmoid,0.05,0.05,SGD,15,0,6201,4135,0.8846,0.1894,0.1,1.4
0.4,sigmoid,0.05,0.05,DT,15,0,6201,4135,0.9657,0.7575,0.2,1.4
0.4,sigmoid,0.05,0.05,RF,15,0,6201,4135,0.9758,0.7858,1.5,1.4
0.4,sigmoid,0.05,0.05,NB,15,0,6201,4135,0.8849,0.5592,0.0,1.4
0.4,sigmoid,0.05,0.05,KNN,15,0,6201,4135,0.9659,0.7807,0.0,1.4
0.4,sigmoid,0.05,0.05,SVM,15,0,6201,4135,0.9473,0.6223,0.6,1.4
0.4,sigmoid,0.1,0.1,LR,15,0,6201,4135,0.9091,0.3381,0.1,1.4
0.4,sigmoid,0.1,0.1,SGD,15,0,6201,4135,0.8992,0.2538,0.1,1.4
0.4,sigmoid,0.1,0.1,DT,15,0,6201,4135,0.9698,0.772,0.2,1.4
0.4,sigmoid,0.1,0.1,RF,15,0,6201,4135,0.9729,0.7864,1.5,1.4
0.4,sigmoid,0.1,0.1,NB,15,0,6201,4135,0.8825,0.5656,0.0,1.4
0.4,sigmoid,0.1,0.1,KNN,15,0,6201,4135,0.9654,0.7771,0.0,1.4
0.4,sigmoid,0.1,0.1,SVM,15,0,6201,4135,0.9466,0.6377,0.6,1.4
0.6,rbf,0.001,0.001,LR,10,0,4134,6202,0.8781,0.1522,0.1,1.0
0.6,rbf,0.001,0.001,SGD,10,0,4134,6202,0.885,0.1631,0.0,1.0
0.6,rbf,0.001,0.001,DT,10,0,4134,6202,0.9574,0.7324,0.1,1.0
0.6,rbf,0.001,0.001,RF,10,0,4134,6202,0.9689,0.7874,1.0,1.0
0.6,rbf,0.001,0.001,NB,10,0,4134,6202,0.7859,0.3962,0.0,1.0
0.6,rbf,0.001,0.001,KNN,10,0,4134,6202,0.9553,0.7323,0.0,1.0
0.6,rbf,0.001,0.001,SVM,10,0,4134,6202,0.9223,0.4279,0.6,1.0
0.6,rbf,0.005,0.005,LR,10,0,4134,6202,0.8846,0.1641,0.1,1.1
0.6,rbf,0.005,0.005,SGD,10,0,4134,6202,0.8842,0.1644,0.0,1.1
0.6,rbf,0.005,0.005,DT,10,0,4134,6202,0.9515,0.7146,0.1,1.1
0.6,rbf,0.005,0.005,RF,10,0,4134,6202,0.9655,0.7644,1.1,1.1
0.6,rbf,0.005,0.005,NB,10,0,4134,6202,0.8231,0.4273,0.0,1.1
0.6,rbf,0.005,0.005,KNN,10,0,4134,6202,0.9487,0.6731,0.0,1.1
0.6,rbf,0.005,0.005,SVM,10,0,4134,6202,0.916,0.2277,0.5,1.1
0.6,rbf,default,0.014492753623188406,LR,10,0,4134,6202,0.8763,0.1543,0.1,1.0
0.6,rbf,default,0.014492753623188406,SGD,10,0,4134,6202,0.8789,0.1572,0.1,1.0
0.6,rbf,default,0.014492753623188406,DT,10,0,4134,6202,0.9471,0.6927,0.1,1.0
0.6,rbf,default,0.014492753623188406,RF,10,0,4134,6202,0.9574,0.731,1.1,1.0
0.6,rbf,default,0.014492753623188406,NB,10,0,4134,6202,0.7548,0.3703,0.0,1.0
0.6,rbf,default,0.014492753623188406,KNN,10,0,4134,6202,0.9479,0.6658,0.0,1.0
0.6,rbf,default,0.014492753623188406,SVM,10,0,4134,6202,0.9065,0.2133,0.5,1.0
0.6,rbf,0.05,0.05,LR,10,0,4134,6202,0.8708,0.1821,0.1,1.0
0.6,rbf,0.05,0.05,SGD,10,0,4134,6202,0.872,0.1833,0.0,1.0
0.6,rbf,0.05,0.05,DT,10,0,4134,6202,0.9432,0.6299,0.1,1.0
0.6,rbf,0.05,0.05,RF,10,0,4134,6202,0.9573,0.672,1.1,1.0
0.6,rbf,0.05,0.05,NB,10,0,4134,6202,0.697,0.3345,0.0,1.0
0.6,rbf,0.05,0.05,KNN,10,0,4134,6202,0.9391,0.5915,0.0,1.0
0.6,rbf,0.05,0.05,SVM,10,0,4134,6202,0.887,0.1941,0.5,1.0
0.6,rbf,0.1,0.1,LR,10,0,4134,6202,0.8517,0.1441,0.1,1.0
0.6,rbf,0.1,0.1,SGD,10,0,4134,6202,0.853,0.1435,0.1,1.0
0.6,rbf,0.1,0.1,DT,10,0,4134,6202,0.9378,0.6053,0.1,1.0
0.6,rbf,0.1,0.1,RF,10,0,4134,6202,0.949,0.6444,1.0,1.0
0.6,rbf,0.1,0.1,NB,10,0,4134,6202,0.6345,0.3354,0.0,1.0
0.6,rbf,0.1,0.1,KNN,10,0,4134,6202,0.9334,0.5839,0.0,1.0
0.6,rbf,0.1,0.1,SVM,10,0,4134,6202,0.8538,0.1798,0.7,1.0
0.6,poly,0.001,0.001,LR,10,0,4134,6202,0.8821,0.24,0.1,0.7
0.6,poly,0.001,0.001,SGD,10,0,4134,6202,0.8823,0.253,0.1,0.7
0.6,poly,0.001,0.001,DT,10,0,4134,6202,0.9616,0.7422,0.1,0.7
0.6,poly,0.001,0.001,RF,10,0,4134,6202,0.9719,0.7617,1.0,0.7
0.6,poly,0.001,0.001,NB,10,0,4134,6202,0.3376,0.3786,0.0,0.7
0.6,poly,0.001,0.001,KNN,10,0,4134,6202,0.9518,0.705,0.0,0.7
0.6,poly,0.001,0.001,SVM,10,0,4134,6202,0.8858,0.2709,0.6,0.7
0.6,poly,0.005,0.005,LR,10,0,4134,6202,0.8739,0.2395,0.1,0.7
0.6,poly,0.005,0.005,SGD,10,0,4134,6202,0.8713,0.2453,0.2,0.7
0.6,poly,0.005,0.005,DT,10,0,4134,6202,0.9565,0.7027,0.1,0.7
0.6,poly,0.005,0.005,RF,10,0,4134,6202,0.9715,0.7634,1.0,0.7
0.6,poly,0.005,0.005,NB,10,0,4134,6202,0.1656,0.3179,0.0,0.7
0.6,poly,0.005,0.005,KNN,10,0,4134,6202,0.9447,0.6386,0.1,0.7
0.6,poly,0.005,0.005,SVM,10,0,4134,6202,0.8591,0.1764,0.7,0.7
0.6,poly,default,0.014492753623188406,LR,10,0,4134,6202,0.8699,0.2383,0.5,0.7
0.6,poly,default,0.014492753623188406,SGD,10,0,4134,6202,0.846,0.2107,1.2,0.7
0.6,poly,default,0.014492753623188406,DT,10,0,4134,6202,0.94,0.642,0.1,0.7
0.6,poly,default,0.014492753623188406,RF,10,0,4134,6202,0.9573,0.6914,0.9,0.7
0.6,poly,default,0.014492753623188406,NB,10,0,4134,6202,0.1174,0.2608,0.0,0.7
0.6,poly,default,0.014492753623188406,KNN,10,0,4134,6202,0.9399,0.6183,0.1,0.7
0.6,poly,default,0.014492753623188406,SVM,10,0,4134,6202,0.8272,0.1556,0.7,0.7
0.6,poly,0.05,0.05,LR,10,0,4134,6202,0.8604,0.2289,1.6,0.6
0.6,poly,0.05,0.05,SGD,10,0,4134,6202,0.8312,0.1983,0.4,0.6
0.6,poly,0.05,0.05,DT,10,0,4134,6202,0.9052,0.5151,0.1,0.6
0.6,poly,0.05,0.05,RF,10,0,4134,6202,0.9282,0.5738,1.0,0.6
0.6,poly,0.05,0.05,NB,10,0,4134,6202,0.1005,0.2371,0.0,0.6
0.6,poly,0.05,0.05,KNN,10,0,4134,6202,0.9336,0.5917,0.1,0.6
0.6,poly,0.05,0.05,SVM,10,0,4134,6202,0.8084,0.1213,0.7,0.6
0.6,poly,0.1,0.1,LR,10,0,4134,6202,0.8744,0.2636,3.2,0.6
0.6,poly,0.1,0.1,SGD,10,0,4134,6202,0.8183,0.1886,0.4,0.6
0.6,poly,0.1,0.1,DT,10,0,4134,6202,0.8331,0.4219,0.1,0.6
0.6,poly,0.1,0.1,RF,10,0,4134,6202,0.9282,0.5528,1.1,0.6
0.6,poly,0.1,0.1,NB,10,0,4134,6202,0.1022,0.2309,0.0,0.6
0.6,poly,0.1,0.1,KNN,10,0,4134,6202,0.932,0.592,0.1,0.6
0.6,poly,0.1,0.1,SVM,10,0,4134,6202,0.8084,0.1213,0.7,0.6
0.6,sigmoid,0.001,0.001,LR,10,0,4134,6202,0.8704,0.1401,0.1,0.6
0.6,sigmoid,0.001,0.001,SGD,10,0,4134,6202,0.8792,0.1536,0.0,0.6
0.6,sigmoid,0.001,0.001,DT,10,0,4134,6202,0.9605,0.7443,0.1,0.6
0.6,sigmoid,0.001,0.001,RF,10,0,4134,6202,0.9737,0.7971,1.0,0.6
0.6,sigmoid,0.001,0.001,NB,10,0,4134,6202,0.7972,0.4316,0.0,0.6
0.6,sigmoid,0.001,0.001,KNN,10,0,4134,6202,0.9597,0.7343,0.0,0.6
0.6,sigmoid,0.001,0.001,SVM,10,0,4134,6202,0.9249,0.4635,0.6,0.6
0.6,sigmoid,0.005,0.005,LR,10,0,4134,6202,0.8783,0.153,0.1,0.6
0.6,sigmoid,0.005,0.005,SGD,10,0,4134,6202,0.8815,0.2182,0.0,0.6
0.6,sigmoid,0.005,0.005,DT,10,0,4134,6202,0.9573,0.7144,0.1,0.6
0.6,sigmoid,0.005,0.005,RF,10,0,4134,6202,0.9679,0.777,1.0,0.6
0.6,sigmoid,0.005,0.005,NB,10,0,4134,6202,0.8233,0.4479,0.0,0.6
0.6,sigmoid,0.005,0.005,KNN,10,0,4134,6202,0.9584,0.7399,0.0,0.6
0.6,sigmoid,0.005,0.005,SVM,10,0,4134,6202,0.9297,0.4693,0.5,0.6
0.6,sigmoid,default,0.014492753623188406,LR,10,0,4134,6202,0.8862,0.1801,0.1,0.6
0.6,sigmoid,default,0.014492753623188406,SGD,10,0,4134,6202,0.8784,0.1715,0.0,0.6
0.6,sigmoid,default,0.014492753623188406,DT,10,0,4134,6202,0.9587,0.7285,0.1,0.6
0.6,sigmoid,default,0.014492753623188406,RF,10,0,4134,6202,0.969,0.7686,1.1,0.6
0.6,sigmoid,default,0.014492753623188406,NB,10,0,4134,6202,0.9036,0.5751,0.0,0.6
0.6,sigmoid,default,0.014492753623188406,KNN,10,0,4134,6202,0.9555,0.7322,0.0,0.6
0.6,sigmoid,default,0.014492753623188406,SVM,10,0,4134,6202,0.9233,0.4543,0.5,0.6
0.6,sigmoid,0.05,0.05,LR,10,0,4134,6202,0.8942,0.2723,0.1,0.8
0.6,sigmoid,0.05,0.05,SGD,10,0,4134,6202,0.8792,0.2338,0.2,0.8
0.6,sigmoid,0.05,0.05,DT,10,0,4134,6202,0.9571,0.7326,0.1,0.8
0.6,sigmoid,0.05,0.05,RF,10,0,4134,6202,0.97,0.7651,1.1,0.8
0.6,sigmoid,0.05,0.05,NB,10,0,4134,6202,0.8884,0.5512,0.0,0.8
0.6,sigmoid,0.05,0.05,KNN,10,0,4134,6202,0.9534,0.746,0.0,0.8
0.6,sigmoid,0.05,0.05,SVM,10,0,4134,6202,0.9205,0.4589,0.5,0.8
0.6,sigmoid,0.1,0.1,LR,10,0,4134,6202,0.8923,0.2822,0.1,0.7
0.6,sigmoid,0.1,0.1,SGD,10,0,4134,6202,0.8697,0.2111,0.1,0.7
0.6,sigmoid,0.1,0.1,DT,10,0,4134,6202,0.9529,0.7236,0.1,0.7
0.6,sigmoid,0.1,0.1,RF,10,0,4134,6202,0.9663,0.7707,1.1,0.7
0.6,sigmoid,0.1,0.1,NB,10,0,4134,6202,0.8671,0.5178,0.0,0.7
0.6,sigmoid,0.1,0.1,KNN,10,0,4134,6202,0.9511,0.751,0.0,0.7
0.6,sigmoid,0.1,0.1,SVM,10,0,4134,6202,0.921,0.4707,0.5,0.7
0.6,rbf,0.001,0.001,LR,15,0,4134,6202,0.8807,0.2179,0.1,1.1
0.6,rbf,0.001,0.001,SGD,15,0,4134,6202,0.891,0.2763,0.1,1.1
0.6,rbf,0.001,0.001,DT,15,0,4134,6202,0.9581,0.7397,0.1,1.1
0.6,rbf,0.001,0.001,RF,15,0,4134,6202,0.9707,0.7905,1.1,1.1
0.6,rbf,0.001,0.001,NB,15,0,4134,6202,0.8104,0.4582,0.0,1.1
0.6,rbf,0.001,0.001,KNN,15,0,4134,6202,0.9545,0.7241,0.0,1.1
0.6,rbf,0.001,0.001,SVM,15,0,4134,6202,0.9249,0.4325,0.6,1.1
0.6,rbf,0.005,0.005,LR,15,0,4134,6202,0.8979,0.2029,0.1,1.1
0.6,rbf,0.005,0.005,SGD,15,0,4134,6202,0.907,0.2618,0.1,1.1
0.6,rbf,0.005,0.005,DT,15,0,4134,6202,0.9513,0.6965,0.1,1.1
0.6,rbf,0.005,0.005,RF,15,0,4134,6202,0.9661,0.7712,1.1,1.1
0.6,rbf,0.005,0.005,NB,15,0,4134,6202,0.8036,0.4805,0.0,1.1
0.6,rbf,0.005,0.005,KNN,15,0,4134,6202,0.9524,0.7017,0.0,1.1
0.6,rbf,0.005,0.005,SVM,15,0,4134,6202,0.921,0.2944,0.5,1.1
0.6,rbf,default,0.014492753623188406,LR,15,0,4134,6202,0.8957,0.2002,0.1,1.0
0.6,rbf,default,0.014492753623188406,SGD,15,0,4134,6202,0.8962,0.2014,0.1,1.0
0.6,rbf,default,0.014492753623188406,DT,15,0,4134,6202,0.9476,0.6911,0.1,1.0
0.6,rbf,default,0.014492753623188406,RF,15,0,4134,6202,0.9611,0.7429,1.1,1.0
0.6,rbf,default,0.014492753623188406,NB,15,0,4134,6202,0.756,0.4186,0.0,1.0
0.6,rbf,default,0.014492753623188406,KNN,15,0,4134,6202,0.9486,0.6702,0.0,1.0
0.6,rbf,default,0.014492753623188406,SVM,15,0,4134,6202,0.9112,0.2244,0.5,1.0
0.6,rbf,0.05,0.05,LR,15,0,4134,6202,0.8876,0.1944,0.1,1.0
0.6,rbf,0.05,0.05,SGD,15,0,4134,6202,0.8892,0.1989,0.0,1.0
0.6,rbf,0.05,0.05,DT,15,0,4134,6202,0.9465,0.6467,0.1,1.0
0.6,rbf,0.05,0.05,RF,15,0,4134,6202,0.9553,0.6691,1.1,1.0
0.6,rbf,0.05,0.05,NB,15,0,4134,6202,0.702,0.3497,0.0,1.0
0.6,rbf,0.05,0.05,KNN,15,0,4134,6202,0.9415,0.6006,0.0,1.0
0.6,rbf,0.05,0.05,SVM,15,0,4134,6202,0.8928,0.2343,0.5,1.0
0.6,rbf,0.1,0.1,LR,15,0,4134,6202,0.882,0.1907,0.1,1.1
0.6,rbf,0.1,0.1,SGD,15,0,4134,6202,0.8852,0.195,0.1,1.1
0.6,rbf,0.1,0.1,DT,15,0,4134,6202,0.9399,0.6133,0.1,1.1
0.6,rbf,0.1,0.1,RF,15,0,4134,6202,0.952,0.6548,1.0,1.1
0.6,rbf,0.1,0.1,NB,15,0,4134,6202,0.664,0.3449,0.0,1.1
0.6,rbf,0.1,0.1,KNN,15,0,4134,6202,0.9366,0.567,0.0,1.1
0.6,rbf,0.1,0.1,SVM,15,0,4134,6202,0.886,0.2269,0.6,1.1
0.6,poly,0.001,0.001,LR,15,0,4134,6202,0.8804,0.2386,0.1,0.7
0.6,poly,0.001,0.001,SGD,15,0,4134,6202,0.8831,0.2391,0.1,0.7
0.6,poly,0.001,0.001,DT,15,0,4134,6202,0.9653,0.7659,0.1,0.7
0.6,poly,0.001,0.001,RF,15,0,4134,6202,0.9752,0.7782,1.1,0.7
0.6,poly,0.001,0.001,NB,15,0,4134,6202,0.6042,0.4381,0.0,0.7
0.6,poly,0.001,0.001,KNN,15,0,4134,6202,0.9565,0.7062,0.1,0.7
0.6,poly,0.001,0.001,SVM,15,0,4134,6202,0.885,0.2674,0.7,0.7
0.6,poly,0.005,0.005,LR,15,0,4134,6202,0.8889,0.2847,0.1,0.7
0.6,poly,0.005,0.005,SGD,15,0,4134,6202,0.8904,0.3294,0.1,0.7
0.6,poly,0.005,0.005,DT,15,0,4134,6202,0.956,0.7084,0.1,0.7
0.6,poly,0.005,0.005,RF,15,0,4134,6202,0.9724,0.7716,1.1,0.7
0.6,poly,0.005,0.005,NB,15,0,4134,6202,0.1777,0.3546,0.0,0.7
0.6,poly,0.005,0.005,KNN,15,0,4134,6202,0.9482,0.651,0.1,0.7
0.6,poly,0.005,0.005,SVM,15,0,4134,6202,0.8713,0.2023,0.7,0.7
